Value of x = 1.500000000000 

 Value of h  		 First Derivative (forward formulae) 		 Error in forward formula 		  First Derivative (central formulae) 		 Error in central formula 
  0.000000000000001 	|	 12.434497875801751 		|	 1.230275199956590 		|		 12.434497875801751 		|		 1.230275199956590
0.000000000000001 	|	 11.304088978001593 		|	 0.099866302156431 		|		 11.304088978001593 		|		 0.099866302156431
0.000000000000001 	|	 10.276444525455993 		|	 0.927778150389169 		|		 10.276444525455993 		|		 0.927778150389169
0.000000000000001 	|	 11.344127073555315 		|	 0.139904397710153 		|		 11.344127073555315 		|		 0.139904397710153
0.000000000000001 	|	 12.132756228401407 		|	 0.928533552556245 		|		 12.132756228401407 		|		 0.928533552556245
0.000000000000002 	|	 11.029778389455823 		|	 0.174444286389339 		|		 11.029778389455823 		|		 0.174444286389339
0.000000000000002 	|	 11.029778389455823 		|	 0.174444286389339 		|		 11.029778389455823 		|		 0.174444286389339
0.000000000000002 	|	 11.394399162660973 		|	 0.190176486815811 		|		 11.394399162660973 		|		 0.190176486815811
0.000000000000002 	|	 11.601570056527533 		|	 0.397347380682371 		|		 11.601570056527533 		|		 0.397347380682371
0.000000000000002 	|	 11.676904927024465 		|	 0.472682251179303 		|		 11.676904927024465 		|		 0.472682251179303
0.000000000000003 	|	 11.642661804071311 		|	 0.438439128226149 		|		 11.642661804071311 		|		 0.438439128226149
0.000000000000003 	|	 11.206840239213026 		|	 0.002617563367864 		|		 11.206840239213026 		|		 0.002617563367864
0.000000000000003 	|	 11.037039629527980 		|	 0.167183046317182 		|		 11.037039629527980 		|		 0.167183046317182
0.000000000000003 	|	 11.577314296707671 		|	 0.373091620862509 		|		 11.577314296707671 		|		 0.373091620862509
0.000000000000004 	|	 11.226486590746831 		|	 0.022263914901668 		|		 11.226486590746831 		|		 0.022263914901668
0.000000000000004 	|	 11.269011161166326 		|	 0.064788485321163 		|		 11.269011161166326 		|		 0.064788485321163
0.000000000000005 	|	 11.404316612501084 		|	 0.200093936655922 		|		 11.404316612501084 		|		 0.200093936655922
0.000000000000005 	|	 11.246167383668247 		|	 0.041944707823085 		|		 11.246167383668247 		|		 0.041944707823085
0.000000000000006 	|	 11.182268705351950 		|	 0.021953970493212 		|		 11.182268705351950 		|		 0.021953970493212
0.000000000000006 	|	 11.327492974252625 		|	 0.123270298407463 		|		 11.327492974252625 		|		 0.123270298407463
0.000000000000007 	|	 11.089853261506065 		|	 0.114369414339098 		|		 11.089853261506065 		|		 0.114369414339098
0.000000000000007 	|	 11.041845238728980 		|	 0.162377437116182 		|		 11.041845238728980 		|		 0.162377437116182
0.000000000000008 	|	 11.347350838219505 		|	 0.143128162374343 		|		 11.347350838219505 		|		 0.143128162374343
0.000000000000009 	|	 11.109294526928187 		|	 0.094928148916975 		|		 11.109294526928187 		|		 0.094928148916975
0.000000000000010 	|	 11.091259957890964 		|	 0.112962717954198 		|		 11.091259957890964 		|		 0.112962717954198
0.000000000000011 	|	 11.230617991360399 		|	 0.026395315515237 		|		 11.230617991360399 		|		 0.026395315515237
0.000000000000012 	|	 11.252974895125547 		|	 0.048752219280385 		|		 11.252974895125547 		|		 0.048752219280385
0.000000000000013 	|	 11.178451882575047 		|	 0.025770793270115 		|		 11.178451882575047 		|		 0.025770793270115
0.000000000000014 	|	 11.209246515860377 		|	 0.005023840015215 		|		 11.209246515860377 		|		 0.005023840015215
0.000000000000016 	|	 11.142058225056019 		|	 0.062164450789143 		|		 11.142058225056019 		|		 0.062164450789143
0.000000000000017 	|	 11.248948687699315 		|	 0.044726011854153 		|		 11.248948687699315 		|		 0.044726011854153
0.000000000000019 	|	 11.151775539841772 		|	 0.052447136003390 		|		 11.151775539841772 		|		 0.052447136003390
0.000000000000021 	|	 11.189635207838217 		|	 0.014587468006945 		|		 11.189635207838217 		|		 0.014587468006945
0.000000000000023 	|	 11.243174132277632 		|	 0.038951456432470 		|		 11.243174132277632 		|		 0.038951456432470
0.000000000000026 	|	 11.194502382787253 		|	 0.009720293057910 		|		 11.194502382787253 		|		 0.009720293057910
0.000000000000028 	|	 11.251391440633149 		|	 0.047168764787987 		|		 11.251391440633149 		|		 0.047168764787987
0.000000000000031 	|	 11.176688637401160 		|	 0.027534038444002 		|		 11.176688637401160 		|		 0.027534038444002
0.000000000000034 	|	 11.205420484798076 		|	 0.001197808952914 		|		 11.205420484798076 		|		 0.001197808952914
0.000000000000037 	|	 11.184049689213591 		|	 0.020172986631571 		|		 11.184049689213591 		|		 0.020172986631571
0.000000000000041 	|	 11.181891022992936 		|	 0.022331652852226 		|		 11.181891022992936 		|		 0.022331652852226
0.000000000000045 	|	 11.205440109036443 		|	 0.001217433191281 		|		 11.205440109036443 		|		 0.001217433191281
0.000000000000050 	|	 11.185815870666850 		|	 0.018406805178312 		|		 11.185815870666850 		|		 0.018406805178312
0.000000000000055 	|	 11.223118141947891 		|	 0.018895466102729 		|		 11.223118141947891 		|		 0.018895466102729
0.000000000000060 	|	 11.190681384312203 		|	 0.013541291532959 		|		 11.190681384312203 		|		 0.013541291532959
0.000000000000066 	|	 11.192021746197975 		|	 0.012200929647187 		|		 11.192021746197975 		|		 0.012200929647187
0.000000000000073 	|	 11.198114300224210 		|	 0.006108375620952 		|		 11.198114300224210 		|		 0.006108375620952
0.000000000000080 	|	 11.199222037319888 		|	 0.005000638525274 		|		 11.199222037319888 		|		 0.005000638525274
0.000000000000088 	|	 11.198215003596541 		|	 0.006007672248621 		|		 11.198215003596541 		|		 0.006007672248621
