6.000000 	 15.000000 	 1.343537 	 -0.052761
6.000000 	 16.000000 	 1.375658 	 -0.091599
6.000000 	 17.000000 	 1.426505 	 -0.149230
6.000000 	 18.000000 	 1.500203 	 -0.240271
6.000000 	 19.000000 	 1.593396 	 -0.392887
6.000000 	 20.000000 	 1.670801 	 -0.676198
6.000000 	 21.000000 	 1.486199 	 -1.020221
6.000000 	 22.000000 	 1.153191 	 -1.256975
6.000000 	 23.000000 	 0.890333 	 -1.416506
6.000000 	 24.000000 	 0.713305 	 -1.512143
7.000000 	 2.000000 	 0.736807 	 1.739920
7.000000 	 3.000000 	 0.994151 	 1.697545
7.000000 	 4.000000 	 1.420489 	 1.547227
7.000000 	 5.000000 	 2.178570 	 1.246325
7.000000 	 6.000000 	 3.406482 	 0.476531
7.000000 	 7.000000 	 2.565674 	 0.197998
7.000000 	 8.000000 	 2.242614 	 0.111233
7.000000 	 9.000000 	 2.068803 	 0.064850
7.000000 	 10.000000 	 1.969943 	 0.038208
7.000000 	 11.000000 	 1.913644 	 0.021475
7.000000 	 12.000000 	 1.884529 	 0.009695
7.000000 	 13.000000 	 1.875514 	 0.000000
7.000000 	 14.000000 	 1.884529 	 -0.009695
7.000000 	 15.000000 	 1.913644 	 -0.021475
7.000000 	 16.000000 	 1.969943 	 -0.038208
7.000000 	 17.000000 	 2.068803 	 -0.064850
7.000000 	 18.000000 	 2.242614 	 -0.111233
7.000000 	 19.000000 	 2.565674 	 -0.197998
7.000000 	 20.000000 	 3.406482 	 -0.476531
7.000000 	 21.000000 	 2.178570 	 -1.246325
7.000000 	 22.000000 	 1.420489 	 -1.547227
7.000000 	 23.000000 	 0.994151 	 4.585641
7.000000 	 24.000000 	 0.736807 	 4.543266
8.000000 	 2.000000 	 0.705543 	 2.077499
8.000000 	 3.000000 	 1.070100 	 2.109475
8.000000 	 4.000000 	 1.724522 	 2.047272
8.000000 	 5.000000 	 4.148022 	 1.829160
8.000000 	 6.000000 	 2.946374 	 2.034697
8.000000 	 7.000000 	 1.567983 	 3.401389
8.000000 	 8.000000 	 1.645393 	 3.141593
8.000000 	 9.000000 	 1.726098 	 3.141593
8.000000 	 10.000000 	 1.774795 	 3.141593
8.000000 	 11.000000 	 1.803133 	 3.141593
8.000000 	 12.000000 	 1.817882 	 3.141593
8.000000 	 13.000000 	 1.822455 	 3.141593
8.000000 	 14.000000 	 1.817882 	 3.141593
